CylinderConfiguration,Price,PriceType,SimpleAge,SellerType,Make,Model,BodyType,Year,Kilometers,Trasmission,DriveTrain,FuelType,Colour,AirConditioning,ANCAPRating,GreenStarRating
4,11000,FIXED,25m,Private seller,Mitsubishi,GLX,Ute,2011,161000,Automatic,Rear Wheel Drive,Diesel,Silver,TRUE,4,2.5
4,7490,DRIVE_AWAY,48m,Dealer used,Honda,EURO SPORT,Sedan,2006,219568,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,2.5
4,29990,FIXED,48m,Dealer used,Toyota,LWB,Van/Minivan,2015,90000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,2.5
6,40000,NEGOTIABLE,47m,Private seller,Toyota,TURBO HARDTOP,Coupe (2 door),1993,999,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,FALSE,5,2.5
4,7800,FIXED,47m,Private seller,Honda,EURO LUXURY NAVI,Sedan,2008,185000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,2.5
4,3500,NEGOTIABLE,47m,Private seller,Honda,(4x4),SUV,2004,282000,Automatic,4x4,Petrol - Unleaded,Silver,TRUE,5,2.5
8,,SWAP_TRADE,44m,Private seller,Holden,SS-V,Sedan,2010,215000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,2.5
4,3990,FIXED,44m,Private seller,Mercedes-Benz,CLASSIC,Hatchback,2006,161727,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3
6,23990,FIXED,44m,Dealer used,Toyota,FJ Cruiser,SUV,2011,196545,Automatic,4x4,Petrol - Premium Unleaded,White,TRUE,5,3
6,3000,NEGOTIABLE,1h,Private seller,Ford,XLS,Ute,2002,248000,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,3.5
6,,SWAP_TRADE,1h,Private seller,Nissan,Skyline,Sedan,1997,163000,Manual,Rear Wheel Drive,Petrol - Unleaded,Orange,TRUE,4,3.5
6,9000,FIXED,56m,Private seller,Toyota,GXL (4x4),SUV,1990,350000,Manual,4x4,Petrol - Unleaded,White,FALSE,5,3.5
4,10000,FIXED,59m,Private seller,Ford,LX TDCi,Hatchback,2014,152000,Automatic,Front Wheel Drive,Diesel,White,TRUE,5,3.5
4,11300,FIXED,58m,Private seller,Hyundai,ACTIVE,Hatchback,2015,65413,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,5
4,6000,FIXED,57m,Private seller,Nissan,Micra,Hatchback,2009,99879,Automatic,Front Wheel Drive,Petrol - Unleaded,Burgundy,TRUE,5,3.5
4,2200,NEGOTIABLE,55m,Private seller,Toyota,SPORTIVO,Hatchback,2001,200000,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,3.5
4,13000,FIXED,55m,Private seller,Nissan,Ti-L (4x2),SUV,2012,150000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
4,34990,FIXED,53m,Dealer used,Range Rover,TD4 PURE,SUV,2014,92974,Automatic,All Wheel Drive,Diesel,White,TRUE,4,3.5
4,5500,NEGOTIABLE,54m,Private seller,Toyota,SBV LWB,Van/Minivan,1999,315000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,4.5
4,6000,FIXED,31m,Private seller,Mini,CHILLI,Hatchback,2005,88852,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,4
4,4999,FIXED,1h,Private seller,Toyota,YR,Hatchback,2010,128200,Manual,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,4,4
4,17500,FIXED,1h,Private seller,Toyota,SR5 (4x4),Ute,2006,245000,Manual,4x4,Diesel,Black,TRUE,5,4.5
4,13990,NEGOTIABLE,1h,Private seller,Mazda,NEO,Hatchback,2015,79799,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4.5
4,3300,FIXED,58m,Private seller,Toyota,SBV,Van/Minivan,2000,380000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,5,4
4,15900,FIXED,57m,Private seller,Audi,2.0 TFSI QUATTRO (125kW),SUV,2013,67524,Automatic,All Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,4
4,8000,FIXED,58m,Private seller,Toyota,YRS,Sedan,2007,95500,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,2.5
4,,FIXED,58m,Private seller,Holden,SL,Sedan,1982,0,Manual,Rear Wheel Drive,Petrol - Leaded,Black,FALSE,5,2.5
8,27000,NEGOTIABLE,57m,Private seller,Holden,SL,Sedan,1977,0,Manual,Rear Wheel Drive,Petrol - Leaded,Black,FALSE,5,2.5
6,4800,NEGOTIABLE,57m,Private seller,Holden,S,Ute,2004,160000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,2.5
4,61800,FIXED,59m,Private seller,Range Rover,Si4 SE,SUV,2017,6500,Automatic,All Wheel Drive,Petrol - Premium Unleaded,White,TRUE,4,4
6,12888,DRIVE_AWAY,59m,Dealer used,Holden,SV6,Ute,2010,168595,Manual,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5
4,5500,NEGOTIABLE,1h,Private seller,Subaru,2.0R,Sedan,2006,146000,Automatic,All Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,2.5
4,16888,FIXED,1h,Dealer used,Renault,GT PREMIUM,Hatchback,2016,58883,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,5
4,42850,DRIVE_AWAY,53m,Dealer used,Land Rover,SD4 HSE LUXURY,SUV,2015,76593,Automatic,All Wheel Drive,Diesel,Black,TRUE,5,3.5
6,7700,FIXED,52m,Private seller,BMW,23i,Coupe (2 door),2007,180000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,3.5
6,1000,FIXED,51m,Private seller,Holden,EXECUTIVE,Sedan,2003,248000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
4,,NEGOTIABLE,55m,Private seller,Honda,VTi-R,Coupe (2 door),1998,58558,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3
6,15000,FIXED,55m,Private seller,Holden,SV6,Sedan,2011,128000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3
4,1000,NEGOTIABLE,56m,Private seller,Mazda,PROTEGE,Sedan,2000,330000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3
4,3400,FIXED,55m,Private seller,Honda,Vi,Hatchback,2004,235000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3
6,7000,NEGOTIABLE,55m,Private seller,Holden,SV6,Wagon,2011,255000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3
4,2200,NEGOTIABLE,54m,Private seller,Holden,CLASSIC,Hatchback,2005,207737,Automatic,Front Wheel Drive,Petrol - Unleaded,Gold,FALSE,5,4
4,4200,FIXED,53m,Private seller,Toyota,YR,Hatchback,2006,199436,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,3.5
6,10300,NEGOTIABLE,59m,Private seller,BMW,3.0d,SUV,2007,200000,Automatic,4x4,Diesel,Silver,TRUE,5,3.5
4,10500,FIXED,58m,Private seller,Ford,TREND,Hatchback,2013,71000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,4999,DRIVE_AWAY,56m,Dealer used,Holden,Viva,Hatchback,2006,187670,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,2.5
4,14000,NEGOTIABLE,54m,Private seller,Volkswagen,125 TDI HIGHLINE,Sedan,2012,123000,Automatic,Front Wheel Drive,Diesel,Brown,TRUE,5,2.5
4,5000,NEGOTIABLE,54m,Private seller,BMW,20i,Sedan,2005,155264,Manual,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,2.5
4,1500,FIXED,1h,Private seller,Mitsubishi,GLi,Coupe (2 door),2002,249,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,310,FIXED,59m,Private seller,Toyota,ASCENT (HYBRID),Sedan,2018,40000,Automatic,Front Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,4.5
6,4500,FIXED,1h,Private seller,Holden,Berlina,Sedan,1989,270,Automatic,Rear Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,4.5
6,33000,NEGOTIABLE,59m,Private seller,Nissan,ST (4x4),Ute,2003,460000,Manual,4x4,Diesel,Gold,TRUE,5,4.5
4,35000,FIXED,58m,Private seller,Mercedes-Benz,250 SPORT 4MATIC,Coupe (2 door),2014,70979,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,4.5
6,,NEGOTIABLE,57m,Private seller,Holden,Kingswood,Sedan,1974,123,Automatic,Rear Wheel Drive,Petrol - Leaded,Black,FALSE,4,2.5
4,1500,NEGOTIABLE,57m,Private seller,Mazda,PROTEGE,Sedan,2003,256808,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,2.5
4,27000,FIXED,56m,Private seller,Toyota,SR (4x4),Ute,2013,152000,Manual,4x4,Diesel,White,FALSE,4,2.5
4,1800,FIXED,54m,Private seller,Renault,EXPRESSION 2.0 16V,Hatchback,2003,195666,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,White,TRUE,4,3.5
4,45000,FIXED,53m,Private seller,Other,TD4 DYNAMIC,SUV,2014,138000,Automatic,All Wheel Drive,Diesel,White,TRUE,4,3.5
4,9990,DRIVE_AWAY,52m,Dealer used,Nissan,Ti (4x2),SUV,2010,174413,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
6,4000,FIXED,52m,Private seller,Holden,EXECUTIVE,Sedan,1985,234000,Automatic,Rear Wheel Drive,Petrol - Leaded,Gold,FALSE,5,2.5
4,14911,FIXED,52m,Private seller,Audi,SPORTBACK,Hatchback,2009,217000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Gold,TRUE,5,2.5
5,31000,NEGOTIABLE,50m,Private seller,Mazda,XTR (4x4),Ute,2013,69700,Automatic,4x4,Diesel,Gold,TRUE,5,2.5
4,6000,FIXED,50m,Private seller,Toyota,(4x4),Ute,1992,387555,Manual,4x4,Petrol - Unleaded,Blue,FALSE,5,4.5
4,600,FIXED,50m,Private seller,Toyota,EDGE (4x4),SUV,2000,100000,Automatic,4x4,Petrol - Unleaded,Blue,FALSE,5,4.5
8,10500,FIXED,56m,Private seller,Holden,SS,Sedan,2001,275,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5
4,9500,FIXED,1h,Private seller,Honda,VTi,Sedan,2012,89500,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4
4,120,NEGOTIABLE,1h,Private seller,Mazda,NEO,Hatchback,2004,500,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,4,3.5
4,2000,FIXED,1h,Private seller,Mitsubishi,SWB,Van/Minivan,1998,342000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,4,3.5
4,1250,FIXED,1h,Private seller,Honda,Prelude,Coupe (2 door),1985,270563,Manual,Front Wheel Drive,Petrol - Leaded,Red,TRUE,4,3.5
6,16500,NEGOTIABLE,1h,Private seller,Volkswagen,V6 FSI HIGHLINE,Sedan,2011,169000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,White,TRUE,4,5
4,2450,FIXED,58m,Private seller,Toyota,SBV,Van/Minivan,1995,334649,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,4,5
3,6900,FIXED,58m,Private seller,Suzuki,GLX,Hatchback,2010,90332,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,4,5
6,,SWAP_TRADE,57m,Private seller,BMW,20Ci,Coupe (2 door),2003,205000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Blue,TRUE,5,3.5
8,12000,FIXED,55m,Private seller,HSV,R8,Ute,2004,270000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,5,3.5
6,6800,FIXED,52m,Private seller,Toyota,PRADO GXL (4x4),SUV,1998,297000,Automatic,4x4,Petrol - Unleaded,White,FALSE,5,3.5
6,33000,NEGOTIABLE,50m,Private seller,BMW,xDRIVE 30d EDITION EXCLUSIVE,SUV,2011,75000,Automatic,4x4,Diesel,Black,TRUE,5,3.5
4,6500,FIXED,49m,Private seller,Suzuki,RE.4,Hatchback,2009,88950,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,3.5
4,2000,FIXED,48m,Private seller,Toyota,(4x4),Ute,1992,280000,Manual,4x4,Diesel,Green,FALSE,4,2.5
4,5800,NEGOTIABLE,46m,Private seller,Volkswagen,2.0T FSI,Sedan,2006,247000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Black,TRUE,4,2.5
4,11350,NEGOTIABLE,44m,Private seller,Mitsubishi,LS (7 SEAT) (4x4),SUV,2010,263000,Automatic,4x4,Diesel,Black,TRUE,4,2.5
4,7250,FIXED,44m,Private seller,Subaru,2.5i PREMIUM,Sedan,2006,158000,Automatic,All Wheel Drive,Petrol - Unleaded,Purple,TRUE,5,4.5
4,10500,NEGOTIABLE,42m,Private seller,Nissan,ST,Sedan,2015,97000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4.5
4,3500,NEGOTIABLE,40m,Private seller,Suzuki,S,Hatchback,2005,175800,Manual,Front Wheel Drive,Petrol - Unleaded,Orange,TRUE,5,3.5
4,6500,NEGOTIABLE,40m,Private seller,Toyota,YR,Hatchback,2007,10200,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
6,2000,FIXED,38m,Private seller,Ford,GLi,Sedan,1998,412005,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,FALSE,5,3.5
8,8500,FIXED,36m,Private seller,BMW,40i EXECUTIVE,Sedan,2000,173716,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5
4,12990,NEGOTIABLE,33m,Private seller,Audi,2.0 TFSI QUATTRO,SUV,2009,119750,Automatic,All Wheel Drive,Petrol - Premium Unleaded,Red,TRUE,5,3.5
6,9000,NEGOTIABLE,32m,Private seller,Ford,XR6,Sedan,1999,223,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3.5
6,4500,NEGOTIABLE,25m,Private seller,Holden,LE,Sedan,1991,270,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,FALSE,5,2
4,4000,FIXED,23m,Private seller,Toyota,(4x4),Ute,2003,261675,Manual,4x4,Diesel,Black,FALSE,5,2
6,,SWAP_TRADE,21m,Private seller,Holden,S,Ute,2004,330000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Black,TRUE,5,2
4,3600,NEGOTIABLE,15m,Private seller,Honda,VTi,Sedan,2009,97000,Manual,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,2999.99,FIXED,2m,Private seller,Holden,CDX,Hatchback,2005,174000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,,
6,4450,DRIVE_AWAY,3h,Dealer used,Holden,CDX,Hatchback,2004,122000,Automatic,Front Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5
4,5650,DRIVE_AWAY,3h,Dealer used,Toyota,GLi,Wagon,2001,293000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,10500,NEGOTIABLE,3h,Private seller,Toyota,ALTISE,Sedan,2011,89,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,12850,DRIVE_AWAY,3h,Dealer used,Toyota,HYBRID,Sedan,2011,139000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,4,5
4,6950,DRIVE_AWAY,3h,Dealer used,Holden,All Others,Sedan,2012,121491,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,8950,DRIVE_AWAY,3h,Dealer used,Volkswagen,GT SPORT TDI,Hatchback,2008,171014,Automatic,Front Wheel Drive,Diesel,Black,TRUE,3,2.5
6,6950,DRIVE_AWAY,3h,Dealer used,Ford,SR (RWD),SUV,2008,179338,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,3,2.5
4,4500,FIXED,2h,Private seller,Kia,LX,Hatchback,2007,215000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,4.5
4,10700,NEGOTIABLE,2h,Private seller,Volkswagen,125 TSI,SUV,2011,144000,Automatic,4x4,Petrol - Premium Unleaded,White,TRUE,5,3.5
4,6250,FIXED,2h,Private seller,Toyota,SPORTIVO,Sedan,2007,225700,Automatic,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,5,3
4,4700,FIXED,2h,Private seller,Holden,Barina,Sedan,2006,127650,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3
6,13500,NEGOTIABLE,2h,Private seller,Lexus,HYBRID,SUV,2007,140000,Automatic,4x4,Hybrid / Electric,Blue,TRUE,5,3
4,3000,FIXED,2h,Private seller,Ford,LX,Sedan,2007,250000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3
6,3000,NEGOTIABLE,2h,Private seller,BMW,3.0d,SUV,2003,300,Automatic,4x4,Diesel,Blue,TRUE,5,3
4,3300,FIXED,2h,Private seller,Holden,SWING,Hatchback,2001,104250,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,18000,NEGOTIABLE,2h,Private seller,Toyota,ALTISE,Sedan,2015,32000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,32900,FIXED,2h,Private seller,Mazda,AKARI (AWD),SUV,2019,7500,Automatic,All Wheel Drive,Petrol - Unleaded,Red,TRUE,5,4
4,4250,FIXED,2h,Private seller,Toyota,SBV LWB,Van/Minivan,2003,240000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,4
8,400,FIXED,1h,Private seller,Ford,XLS,Ute,2004,0,Automatic,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,5,3
6,9250,NEGOTIABLE,1h,Private seller,Toyota,GXL (4x4),SUV,1996,275000,Automatic,4x4,Petrol - Unleaded,White,FALSE,5,3
4,21500,FIXED,1h,Private seller,Mitsubishi,GLX-R (4x4),Ute,2014,141400,Manual,4x4,Diesel,White,TRUE,4,2.5
4,16500,FIXED,1h,Private seller,Hyundai,CREW,Van/Minivan,2009,151000,Automatic,Rear Wheel Drive,Diesel,Black,TRUE,5,4
4,7100,FIXED,1h,Private seller,Mitsubishi,VR-X,Wagon,2006,153000,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
4,1100,FIXED,1h,Private seller,Toyota,ASCENT,Wagon,2003,203826,Manual,Front Wheel Drive,Petrol - Unleaded,White,FALSE,5,4
4,400,NEGOTIABLE,1h,Private seller,Mercedes-Benz,CLASSIC,Hatchback,1999,200000,Manual,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,4
6,13990,DRIVE_AWAY,1h,Dealer used,Toyota,GXL (4x4),SUV,2002,317461,Automatic,4x4,Petrol - Unleaded,Black,FALSE,5,3
4,7500,NEGOTIABLE,1h,Private seller,Volkswagen,1.6,Van/Minivan,2005,236000,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3
4,950,FIXED,1h,Private seller,Toyota,CV (4x4),SUV,2003,250000,Automatic,4x4,Petrol - Unleaded,Silver,TRUE,5,3
6,2900,FIXED,1h,Private seller,Holden,LX,Ute,2006,357,Manual,Rear Wheel Drive,Petrol - Unleaded,Blue,FALSE,5,3
4,38500,FIXED,1h,Private seller,Toyota,GXL,SUV,2016,44500,Automatic,All Wheel Drive,Diesel,White,TRUE,5,3
4,500,FIXED,1h,Private seller,Peugeot,XSE,Hatchback,2002,300000,Manual,Front Wheel Drive,Petrol - Unleaded,White,TRUE,4,3
4,6500,FIXED,1h,Private seller,Toyota,YR,Hatchback,2010,146128,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,4
4,13750,NEGOTIABLE,1h,Private seller,Mercedes-Benz,KOMPRESSOR ELEGANCE,Sedan,2009,100000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Silver,TRUE,5,3.5
6,1800,NEGOTIABLE,1h,Private seller,Holden,EXECUTIVE,Wagon,1988,1234,Automatic,Rear Wheel Drive,Petrol - Unleaded,Red,FALSE,5,3.5
4,3500,FIXED,1h,Private seller,Ford,CL,Sedan,2004,152000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
4,19550,NEGOTIABLE,1h,Private seller,Mazda,MAXX (4x2),SUV,2014,70390,Automatic,Front Wheel Drive,Petrol - Unleaded,Black,TRUE,5,4
6,38000,FIXED,1h,Private seller,Volkswagen,150 TDI,SUV,2015,105000,Automatic,All Wheel Drive,Diesel,White,TRUE,5,3.5
6,4549,DRIVE_AWAY,1h,Dealer used,BMW,20i,Sedan,2003,178000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,2.5
4,3999,FIXED,1h,Dealer used,Holden,SXi,Hatchback,2005,209740,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4.5
6,1100,FIXED,1h,Private seller,Nissan,Ti (4x4),SUV,1999,319000,Automatic,4x4,Petrol - Unleaded,Gold,TRUE,5,4.5
6,5250,FIXED,1h,Private seller,Chevrolet,C30,Ute,1975,141870,Manual,Rear Wheel Drive,Petrol - Leaded,Red,FALSE,5,4.5
6,1000,FIXED,1h,Private seller,Toyota,(4x4),SUV,1990,51100,Manual,4x4,Petrol - Unleaded,Silver,FALSE,5,4.5
4,14000,FIXED,57m,Private seller,Isuzu,LS-M (4x4),Ute,2009,300000,Automatic,4x4,Diesel,Silver,TRUE,5,4.5
4,1700,FIXED,55m,Private seller,Hyundai,FX,Hatchback,2003,138000,Manual,Front Wheel Drive,Petrol - Unleaded,Green,TRUE,5,3.5
4,3750,FIXED,55m,Private seller,Toyota,SBV,Van/Minivan,2000,420000,Manual,Rear Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
4,8888,NEGOTIABLE,1h,Private seller,Holden,CD,Sedan,2012,180000,Automatic,Front Wheel Drive,Petrol - Unleaded,Red,TRUE,5,3.5
6,9900,FIXED,54m,Private seller,Toyota,PRODIGY,Sedan,2008,144000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,3750,FIXED,1h,Private seller,Nissan,LX,Sedan,2002,159000,Automatic,Front Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,5
4,2600,NEGOTIABLE,1h,Private seller,Toyota,CSi,Sedan,1998,116000,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,5
8,5500,FIXED,1h,Private seller,Range Rover,Other,Wagon,1992,451000,Automatic,4x4,LPG,Green,FALSE,5,4
4,6250,FIXED,1h,Private seller,Toyota,ALTISE,Sedan,2009,163660,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,5
6,100,FIXED,1h,Private seller,Holden,Berlina,Sedan,1988,225,Manual,Rear Wheel Drive,Petrol - Unleaded,Blue,FALSE,5,5
4,5850,FIXED,1h,Private seller,Mitsubishi,SWB,Van/Minivan,2002,241500,Manual,Rear Wheel Drive,Petrol - Unleaded,White,FALSE,5,5
6,1200,FIXED,1h,Private seller,Holden,V6,Sedan,2000,221500,Automatic,Rear Wheel Drive,Petrol - Unleaded,Green,TRUE,5,5
4,6950,DRIVE_AWAY,1h,Dealer used,Subaru,XS,SUV,2008,285243,Manual,All Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,5
4,2500,FIXED,1h,Private seller,Nissan,ST,Sedan,2003,255000,Automatic,Front Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,3.5
4,17000,FIXED,1h,Private seller,Ford,L,Wagon,1976,195000,Manual,Rear Wheel Drive,Petrol - Leaded,White,FALSE,5,3.5
8,,FIXED,58m,Private seller,Ford,Mustang,Coupe (2 door),1967,123456,Automatic,Rear Wheel Drive,Petrol - Leaded,Silver,FALSE,5,5
4,6990,FIXED,54m,Private seller,Toyota,ASCENT,Hatchback,2009,138000,Manual,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,5
6,5500,NEGOTIABLE,49m,Private seller,Toyota,SPORTIVO,Sedan,2004,228250,Automatic,Front Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,3
8,35000,FIXED,57m,Private seller,Ford,Mustang,Coupe (2 door),1966,66000,Automatic,Rear Wheel Drive,Petrol - Leaded,Silver,FALSE,5,3
4,5000,FIXED,56m,Private seller,Holden,5 (FWD),SUV,2012,156892,Automatic,Front Wheel Drive,Petrol - Unleaded,White,TRUE,5,3.5
4,2500,FIXED,55m,Private seller,Toyota,YR,Hatchback,2008,151254,Automatic,Front Wheel Drive,Petrol - Unleaded,Orange,TRUE,5,3
8,40000,FIXED,53m,Private seller,Holden,SS-V REDLINE,Ute,2015,56000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Orange,TRUE,5,3
4,3000,FIXED,50m,Private seller,Toyota,SBV,Van/Minivan,2000,328000,Automatic,Rear Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,4
4,2800,NEGOTIABLE,50m,Private seller,Holden,CD,Sedan,2011,111542,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,4
8,19500,NEGOTIABLE,49m,Private seller,Ford,XR8,Ute,2008,190000,Manual,Rear Wheel Drive,Petrol - Unleaded,Silver,TRUE,5,4
4,4200,NEGOTIABLE,47m,Private seller,Daihatsu,GTvi,Hatchback,2003,141400,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,FALSE,5,4
4,7999,FIXED,46m,Private seller,Mazda,NEO,Sedan,2010,142000,Automatic,Front Wheel Drive,Petrol - Unleaded,Blue,TRUE,4,3.5
4,2500,FIXED,45m,Private seller,Mazda,SP23,Sedan,2008,178000,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
4,12000,FIXED,43m,Private seller,Kia,S,Hatchback,2015,91544,Automatic,Front Wheel Drive,Petrol - Unleaded,Grey,TRUE,5,3.5
4,17000,FIXED,37m,Private seller,Mitsubishi,RALLIART,Sedan,2011,100000,Automatic,All Wheel Drive,Petrol - Premium Unleaded,White,TRUE,5,3.5
6,2400,FIXED,37m,Private seller,Holden,SL,Sedan,1985,135000,Automatic,Rear Wheel Drive,Petrol - Leaded,Black,FALSE,5,2.5
6,9999,FIXED,36m,Dealer used,BMW,2.5si,SUV,2007,153252,Automatic,4x4,Petrol - Premium Unleaded,Black,TRUE,5,2.5
8,19500,FIXED,35m,Private seller,Holden,V,Wagon,2012,86000,Automatic,Rear Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,2.5
4,13900,FIXED,33m,Private seller,Subaru,WRX (AWD),Sedan,2011,135236,Manual,All Wheel Drive,Petrol - Premium Unleaded,Grey,TRUE,5,3.5
6,18888,DRIVE_AWAY,32m,Dealer used,Ford,XR6,Sedan,2016,75718,Automatic,Rear Wheel Drive,Petrol - Unleaded,Blue,TRUE,5,3.5
6,5999,FIXED,32m,Dealer used,Nissan,Ti (4x4),SUV,2002,283392,Automatic,4x4,Petrol - Unleaded,Gold,TRUE,5,2.5
4,4450,FIXED,31m,Private seller,Toyota,ALTISE,Sedan,2005,138000,Automatic,Front Wheel Drive,Petrol - Unleaded,Gold,TRUE,5,2.5
